,Unnamed: 0,direction,transfer_date,transfer_time,transaction_amount,localite,caller_msisdn,corresp_msisdn
352,895,OUT,20210820,175047,300000.0,,ce787721d00e378e6e1660bb0eba14b7,ce76da8672abfa76507f263c661af7f0
353,69,OUT,20220305,93412,5000.0,SALDE/PODOR/SAINT-LOUIS,16d9a580e80ebab980b876d39e092a4e,e165a94e20a9ce59a78c1727efb2284f
354,291,OUT,20220619,222002,5000.0,NDAME/MBACKE/DIOURBEL,0a86a4046688c98c30e9374a7b310561,8c88ceb44a261430990b5c7077f8cb05
355,131,OUT,20220410,115510,250.0,KEDOUGOU/KEDOUGOU/KEDOUGOU,83e0f12e0bfc077fc7fefcb51ca2bbd6,892bb596c89260b74f5eea4cd550fb94
356,300,OUT,20210924,115651,3000.0,,31626793d3b118ee2791584781bf38aa,b24fac7a8909359fb25d8fb3aa6c961c
357,424,OUT,20210720,144655,75600.0,,f22bc30b38713243301ce551f62c1ad4,40a4e913e3fc7ba038663f12fd010732
358,326,OUT,20211201,214154,2000.0,OUROSSOGUI/MATAM/MATAM,40a4e913e3fc7ba038663f12fd010732,a401668ea5842716eab5230e078019a6
359,144,OUT,20220130,203301,500.0,FONGOLEMBI/KEDOUGOU/KEDOUGOU,9d70029deda008a25a95f42a88ae1574,8ba6e095dfee4889dafee94053dddb41
360,423,IN,20220420,130646,4000.0,NGOTHIE/KAOLACK/KAOLACK,864342016bff7ac04fd449219c23a47e,5f57e6fdb3e378c373f3c99cc4b40a10
361,580,OUT,20220605,104413,5000.0,OUROSSOGUI/MATAM/MATAM,8c88ceb44a261430990b5c7077f8cb05,6c7b9a9000374708db96e6918e67385c
362,135,IN,20220130,113331,10500.0,FONGOLEMBI/KEDOUGOU/KEDOUGOU,9d70029deda008a25a95f42a88ae1574,5662b4e99b0db3b51b99493a09e09d5c
363,450,IN,20210901,134218,3000.0,,cc48f3186dbcdfa98c13a8c35e04507a,25918713fc8dbc8c1095138dd65e08bf
364,164,OUT,20210830,135351,15000.0,,2871d253f854de1ba940279da50ae770,abb0471c06eff1507fe9a78052c83a22
365,28,OUT,20220515,131055,5000.0,OUROSSOGUI/MATAM/MATAM,eaaeacb216722ee63b20c537325f728a,5b6d97962f8954652062b1f4349a5ffa
366,773,OUT,20211007,232219,10090.0,,0fa9ab6a7106e75e57b51047802f3148,d083d5e695ca9ed893afeec2e83a1451
367,193,IN,20220731,111810,1000.0,DAKAR PLATEAU/DAKAR/DAKAR,ee35ec8cea548b98513dc7ec449a9608,dc1d48f65a73a23f6f235e8d758d2be1
368,388,IN,20220324,192130,286000.0,DAKAR PLATEAU/DAKAR/DAKAR,577fecc20a3d029267e516beab810679,892bb596c89260b74f5eea4cd550fb94
369,852,IN,20211219,143705,7000.0,AUTRES/AUTRES/AUTRES,171877c06f5354d5aaa023063d73dfc7,4dd0a6240f3ed9f63bbf7ad96a719cf1
370,169,OUT,20220727,114722,500.0,KAOLACK/KAOLACK/KAOLACK,be811de5b2177862501f7e0cc405a982,bf2a0f130fc27eb4cb010b50233ea2f8
371,705,OUT,20220729,225614,500.0,THIAROYE/PIKINE/DAKAR,3cb47980b03fd2ffb28607d83e22bced,08d34c22ffa4c62f1f293888037d0ab9
372,140,OUT,20220130,195606,500.0,FONGOLEMBI/KEDOUGOU/KEDOUGOU,9d70029deda008a25a95f42a88ae1574,0fa9ab6a7106e75e57b51047802f3148
373,173,IN,20211021,190544,1500.0,,ee35ec8cea548b98513dc7ec449a9608,ee35ec8cea548b98513dc7ec449a9608
374,6,OUT,20220702,142225,500.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,5fc34be6a59a7c05c1d81b22a70895ad,0a86a4046688c98c30e9374a7b310561
375,745,IN,20210709,172340,5050.0,,5f57e6fdb3e378c373f3c99cc4b40a10,db8c3a673554a5719f91d769b9c8fe66
376,478,IN,20220218,142025,5000.0,DAKAR PLATEAU/DAKAR/DAKAR,be138358d654c79101ec7e817a70e4bf,b5333738f975f816fe2fc6013299b602
377,73,OUT,20220702,112237,200.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,253ab7dae41007f2522dabd4ba25bcf0,27c8661576d887fafda56e2c0053a595
378,910,IN,20220113,140822,7900.0,OUROSSOGUI/MATAM/MATAM,904e5fbd937284f9fd1610f77679a611,bb6b0fd1de2437f771bcc2be1030d969
379,813,OUT,20220531,230011,500.0,KAOLACK/KAOLACK/KAOLACK,3ad427acf1ded7de0937e19068d94332,6487fabadb2802ad2256190bcb39ca73
380,238,OUT,20220306,145340,2500.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,8e65c1a0d5f3dc5b158a4ad486f4fb9c,143ba0d61b0ca395517f51c5158b6ea4
381,145,OUT,20220130,193903,500.0,FONGOLEMBI/KEDOUGOU/KEDOUGOU,9d70029deda008a25a95f42a88ae1574,64ff0c0fda20ba6f5d0ab3a77cf59e10
382,792,IN,20220423,211652,2000.0,KAOLACK/KAOLACK/KAOLACK,64fd079268083d34d5f10382bc105b22,8ba6e095dfee4889dafee94053dddb41
383,234,IN,20220218,222547,1983.0,THIAROYE/PIKINE/DAKAR,b5ccd1f3efb951140614edb5452b41a0,471cc703a8a3fd0920e2c0f241b22b70
384,220,IN,20211124,211830,600.0,KAOLACK/KAOLACK/KAOLACK,9601de7e2ceb2d72e5dec6c805e50dba,39a0fe0d44af7583c7e02e7e98a23be6
385,923,IN,20210801,131600,34000.0,,8ba6e095dfee4889dafee94053dddb41,8ba6e095dfee4889dafee94053dddb41
386,500,IN,20210918,120918,2530.0,,a49d738cbd86b46307fae11ae77d2988,0e5a8feb27739feaba1012f058662ad1
387,132,OUT,20220410,184550,250.0,KEDOUGOU/KEDOUGOU/KEDOUGOU,83e0f12e0bfc077fc7fefcb51ca2bbd6,24fcef83ba13fcbb0ae4d7b43f68c0d9
388,990,OUT,20220604,165219,5000.0,THIAROYE/PIKINE/DAKAR,94b6e26b522f067d3b2db57a3c072e93,7629afa5c8148d6ab12998041bfa46de
389,774,OUT,20211007,161705,40000.0,,0fa9ab6a7106e75e57b51047802f3148,5d367acc24a95b12121a95f36a7b0d39
390,185,OUT,20220131,143831,2000.0,DAKAR PLATEAU/DAKAR/DAKAR,ee35ec8cea548b98513dc7ec449a9608,3cb47980b03fd2ffb28607d83e22bced
391,41,OUT,20220726,222050,3500.0,KAOLACK/KAOLACK/KAOLACK,e835db4678bef86df92b8c90fdfa679f,0fa9ab6a7106e75e57b51047802f3148
392,696,OUT,20220704,45239,2000.0,KAOLACK/KAOLACK/KAOLACK,e80cba90d46b9d85face2d5be5ee4896,cfc46e8c9ec271f6df283fb88265993f
393,108,OUT,20210723,4444,100.0,,99af31a92a70a4ef8e01f6d26352fabe,2cd1475d9d8df9b161fda0db03290083
394,588,OUT,20210729,193038,1500.0,,bdab0fe5bff7a4db4e53d807fa1f1b8b,783f2743e99a0d5a2ef936667fec3e40
395,56,IN,20220413,120747,3000.0,DAKAR PLATEAU/DAKAR/DAKAR,331f360e4f7ffb037af0921bb50b86ef,95b70559d074b28e05d41a7a3ffe2bdc
396,405,OUT,20211206,175242,22000.0,OUROSSOGUI/MATAM/MATAM,a612ffac19b790268ed7ccb758fe7a92,8ba6e095dfee4889dafee94053dddb41
397,442,OUT,20210820,111056,1000.0,,61762a00a3e70d4eb1be825cfd9c7b3d,c887b322aeacc4e968b52a1421737b2e
398,757,IN,20220117,195813,10000.0,THIAROYE/PIKINE/DAKAR,e8426375608f10a940484505784cd8aa,c19d4bfe2365faf784885f171d10105c
399,997,OUT,20210808,110537,10300.0,,63941db4afdc8ee7c609f7e66685c67e,dce5cd0df45c125c3479dc49cd09006a
400,24,OUT,20220617,155245,88.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,aad94c4b27b74ed5b5cbe37580d56dde,2871d253f854de1ba940279da50ae770
401,467,IN,20210706,72440,1220.0,,39a0fe0d44af7583c7e02e7e98a23be6,a612ffac19b790268ed7ccb758fe7a92
402,539,OUT,20210906,132617,3030.0,,c9c9487320b699459ba402015a08cd24,06273ebd3ea74c383a1e07a05fceb88e
403,531,OUT,20210717,155648,100700.0,,554a24d30d0901673a9db3e1e91d579e,8f050a2b2b1c9d170c626b86a17ba6d8
404,618,IN,20220618,212730,5000.0,OUROSSOGUI/MATAM/MATAM,24fcef83ba13fcbb0ae4d7b43f68c0d9,203049540ea164d625d6173e668c3e13
405,694,OUT,20210827,231004,500.0,,e80cba90d46b9d85face2d5be5ee4896,3bcca26e65d6ced2d10d585a9d36fcc4
406,926,IN,20210801,122606,69000.0,,8ba6e095dfee4889dafee94053dddb41,a401668ea5842716eab5230e078019a6
407,338,OUT,20220509,105729,7500.0,DAKAR PLATEAU/DAKAR/DAKAR,69691cdc660d09b28d8fe93b70de8b76,83e0f12e0bfc077fc7fefcb51ca2bbd6
408,51,IN,20210903,181124,500.0,,697e27c7532c817a352ca9883cea4b9a,48f2f8a09711f5c259c19bb7005b19b6
409,507,IN,20220423,182224,11000.0,OUROSSOGUI/MATAM/MATAM,737217c25b3b54ba09e5cb25a43805d4,87344f194cc855ea59e74ac8d692efd6
410,516,OUT,20220517,121740,2200.0,,48f2f8a09711f5c259c19bb7005b19b6,b24fac7a8909359fb25d8fb3aa6c961c
411,920,IN,20210801,105159,300000.0,,8ba6e095dfee4889dafee94053dddb41,0ca8d979e08474c1850fe7d2834ff5c0
412,781,OUT,20220503,164125,1400.0,OUROSSOGUI/MATAM/MATAM,5662f3a39088edc6fc9900775b3b3370,5bb403747dca223b753621f9c2957e5b
413,264,OUT,20210706,150045,5050.0,,7e487aedaa39287722e7e0c8fdae83c2,08713e900b728419733e8d89a5025ffc
414,817,OUT,20210928,205152,2050.0,,5662b4e99b0db3b51b99493a09e09d5c,2bb43172895d450bfcfeacb87b168632
415,710,IN,20220729,105727,3000.0,THIAROYE/PIKINE/DAKAR,3cb47980b03fd2ffb28607d83e22bced,5662f3a39088edc6fc9900775b3b3370
416,682,OUT,20211103,185956,2000.0,THIAROYE/PIKINE/DAKAR,475688f6b066059425d3bdb31db35604,7629afa5c8148d6ab12998041bfa46de
417,832,IN,20210726,213027,3050.0,,203049540ea164d625d6173e668c3e13,1902f56237df8a652a6ba1c0f1093662
418,518,IN,20220322,181505,5100.0,THIAROYE/PIKINE/DAKAR,5c4944a94e2466b0fa55cfaa90b43b79,2ad55671f0b829569792dff18e7fd010
419,447,OUT,20210817,202314,9900.0,,c2dd1ce06f379de297157e28809ecb03,ce787721d00e378e6e1660bb0eba14b7
420,18,OUT,20220317,212742,500.0,SALDE/PODOR/SAINT-LOUIS,2d51b152d17b386082799137aaaba05f,203049540ea164d625d6173e668c3e13
421,715,IN,20210904,163841,1000.0,,7629afa5c8148d6ab12998041bfa46de,577fecc20a3d029267e516beab810679
422,483,OUT,20220725,191512,500.0,ALMADIES/DAKAR/DAKAR,7f1f525859b8a75c2c322a38b9682a5c,e21435d3c4bab684898b5607a3055dcb
423,568,OUT,20211114,195330,10000.0,OUROSSOGUI/MATAM/MATAM,8c88ceb44a261430990b5c7077f8cb05,7fa26c515cd0fffff5c05891fc16e416
424,433,OUT,20211231,170936,20000.0,DAKAR PLATEAU/DAKAR/DAKAR,1e0a188e5533f7a7e766c4edd468b4b2,8ba6e095dfee4889dafee94053dddb41
425,367,OUT,20220505,204145,2000.0,OUROSSOGUI/MATAM/MATAM,dffa843c255c842656724514d5850a81,af8a802436786b3138bac39c23b3bb3f
426,83,OUT,20210724,222545,200.0,,4ad2b9a33c1dd57a7ae08e2d68622c3a,973991a198189bed07774e3dcbb6a13c
427,61,OUT,20220723,112805,2500.0,DAKAR PLATEAU/DAKAR/DAKAR,5f72022050f9b2c619da15965311731f,7e487aedaa39287722e7e0c8fdae83c2
428,638,OUT,20210824,125727,5050.0,,6487fabadb2802ad2256190bcb39ca73,63941db4afdc8ee7c609f7e66685c67e
429,272,OUT,20220605,220844,50000.0,KAOLACK/KAOLACK/KAOLACK,32fae1687329a2526446697fc63b6edb,203049540ea164d625d6173e668c3e13
430,285,OUT,20211011,130546,2000.0,,0a86a4046688c98c30e9374a7b310561,99af31a92a70a4ef8e01f6d26352fabe
431,360,IN,20220614,183532,2000.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,05af1d0e10a5beaa98304acd2bfa6467,7fa26c515cd0fffff5c05891fc16e416
432,354,OUT,20220422,134340,100.0,OUROSSOGUI/MATAM/MATAM,88e8fb20a33a9db22908c25de4a56bbe,6d30507999d54714fa6e788de0feea09
433,456,OUT,20211205,172813,1000.0,DAKAR PLATEAU/DAKAR/DAKAR,a6b00566a6fdf4ed398e3f043b8af638,5fc34be6a59a7c05c1d81b22a70895ad
434,278,OUT,20220330,203535,2500.0,THIAROYE/PIKINE/DAKAR,9d541238dc3cbd44a75c742d6d5ee4ed,c373900b3917d0659d1da3039e936c3d
435,12,OUT,20220301,203749,1000.0,FONGOLEMBI/KEDOUGOU/KEDOUGOU,9cb604f061f84fe2e985ff571d5cb22d,3ef494c52f2a5862dd53ca15d37aee46
436,182,OUT,20220131,143234,1000.0,DAKAR PLATEAU/DAKAR/DAKAR,ee35ec8cea548b98513dc7ec449a9608,08713e900b728419733e8d89a5025ffc
437,368,OUT,20220601,205002,3500.0,OUROSSOGUI/MATAM/MATAM,ac17e28d7a22e7fb803540f9bf2e769d,2871d253f854de1ba940279da50ae770
438,881,OUT,20211116,192355,30000.0,DAKAR PLATEAU/DAKAR/DAKAR,dbc1ff416656303e1a9b1e6168ad1be8,b2125e44d7c3b4e9ecd321c80fe60569
439,615,OUT,20211214,203349,2000.0,OUROSSOGUI/MATAM/MATAM,cf506ba2da0950fbf04bc219ab1277f1,15f4737426b1635110b67886e35afe25
440,223,IN,20211227,141321,65000.0,KAOLACK/KAOLACK/KAOLACK,519b0633464cd462b975fdf3818a9391,bb6b0fd1de2437f771bcc2be1030d969
441,572,OUT,20220107,141524,1000.0,OUROSSOGUI/MATAM/MATAM,8c88ceb44a261430990b5c7077f8cb05,5c4944a94e2466b0fa55cfaa90b43b79
442,970,OUT,20220608,102026,4000.0,SINDIA/MBOUR/THIES,e0f2df285b1a99bff3b43b6275095c87,5f72022050f9b2c619da15965311731f
443,653,OUT,20211202,110606,70000.0,KAOLACK/KAOLACK/KAOLACK,9c76d9033b54eefab32b8e0d2210e986,9d541238dc3cbd44a75c742d6d5ee4ed
444,545,OUT,20220503,202026,5000.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,7133431e5571fa4ac066d4779daa426c,66448d7a971253410e07df1e95fa6220
445,582,OUT,20210719,120648,24200.0,,6d85ea8347c4e73a1833b6eddd077a71,412c378d792ed6e72e043eb68e684fca
446,633,IN,20220331,172808,35000.0,TOUBACOUTA/FOUNDIOUGNE/FATICK,0e5a8feb27739feaba1012f058662ad1,3cb47980b03fd2ffb28607d83e22bced
447,176,OUT,20211021,191938,1500.0,,ee35ec8cea548b98513dc7ec449a9608,87344f194cc855ea59e74ac8d692efd6
448,665,IN,20211009,174224,35450.0,,60b85a399415cf48048d69dc3c776769,8c88ceb44a261430990b5c7077f8cb05
449,673,OUT,20211209,152719,10000.0,KAOLACK/KAOLACK/KAOLACK,cb866e9228f5679260625700532d651e,be138358d654c79101ec7e817a70e4bf
450,585,OUT,20220208,182013,5000.0,OUROSSOGUI/MATAM/MATAM,f217d0ab7bd8ac2d17bcd8d6f1deee06,be811de5b2177862501f7e0cc405a982
451,873,OUT,20211202,193428,200.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,87344f194cc855ea59e74ac8d692efd6,a4e2982314f6d602e4e842d95c045323
452,393,OUT,20220505,201200,20000.0,DAKAR PLATEAU/DAKAR/DAKAR,577fecc20a3d029267e516beab810679,ee35ec8cea548b98513dc7ec449a9608
453,163,OUT,20210830,134741,15150.0,,2871d253f854de1ba940279da50ae770,8ba6e095dfee4889dafee94053dddb41
454,248,OUT,20211031,132750,1000.0,DAKAR PLATEAU/DAKAR/DAKAR,2bb43172895d450bfcfeacb87b168632,203049540ea164d625d6173e668c3e13
455,634,IN,20210719,215712,10000.0,,6487fabadb2802ad2256190bcb39ca73,c19d4bfe2365faf784885f171d10105c
456,885,OUT,20220708,194354,10000.0,DAKAR PLATEAU/DAKAR/DAKAR,ffda7e2f2a06386399f1224fc368d856,8ba6e095dfee4889dafee94053dddb41
457,669,OUT,20211021,131157,200.0,,cb866e9228f5679260625700532d651e,7fa26c515cd0fffff5c05891fc16e416
458,375,OUT,20220522,113941,2500.0,OUROSSOGUI/MATAM/MATAM,2ad55671f0b829569792dff18e7fd010,cb807adae9ec8c9bee474af69ad10459
459,412,OUT,20220318,160936,10000.0,SALDE/PODOR/SAINT-LOUIS,b9a7eed7c5eec7746a7c5dd8a49cd427,2ad55671f0b829569792dff18e7fd010
460,74,IN,20220702,110532,4500.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,253ab7dae41007f2522dabd4ba25bcf0,697e27c7532c817a352ca9883cea4b9a
461,113,IN,20211020,212257,500.0,,99af31a92a70a4ef8e01f6d26352fabe,b9a7eed7c5eec7746a7c5dd8a49cd427
462,598,IN,20211228,145415,9950.0,PIKINE DAGOUDANE/PIKINE/DAKAR,572c814ef489a78ff2ea27b5915d76e5,15f4737426b1635110b67886e35afe25
463,961,IN,20220326,125437,60000.0,,2009574c9633d4cd3432f682494d9811,b79033fc5e74db5eb74c1a993861bc18
464,390,IN,20220324,181511,20000.0,DAKAR PLATEAU/DAKAR/DAKAR,577fecc20a3d029267e516beab810679,98719e4bd14a6111281bb0d1ffec297a
465,104,OUT,20220121,141107,100.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,7d32727edd6ac0660e312ce3b2631a66,3968d5ec1798ad6afa498bfa1a81b5df
466,114,OUT,20220718,163717,500.0,,8e505e49f25e0f4633b0e5f95ec893fa,9cb604f061f84fe2e985ff571d5cb22d
467,417,IN,20220420,110058,1000.0,NGOTHIE/KAOLACK/KAOLACK,864342016bff7ac04fd449219c23a47e,203049540ea164d625d6173e668c3e13
468,525,OUT,20220623,210518,3000.0,BANDAFASSI/KEDOUGOU/KEDOUGOU,698af5af25e435f0b0b129397d2d9b58,8ba6e095dfee4889dafee94053dddb41
469,457,IN,20211205,164231,1000.0,DAKAR PLATEAU/DAKAR/DAKAR,a6b00566a6fdf4ed398e3f043b8af638,8c88ceb44a261430990b5c7077f8cb05
470,409,OUT,20211206,175121,22000.0,OUROSSOGUI/MATAM/MATAM,a612ffac19b790268ed7ccb758fe7a92,9d70029deda008a25a95f42a88ae1574
471,92,IN,20210920,145754,1000.0,,66cd929f2fe4b48e27c1f717cbbf51de,128e54ff6532b9730107a413fd545971
472,930,IN,20211025,161919,13000.0,,8ba6e095dfee4889dafee94053dddb41,cb866e9228f5679260625700532d651e
473,89,OUT,20210722,214904,100.0,,8f050a2b2b1c9d170c626b86a17ba6d8,5662f3a39088edc6fc9900775b3b3370
474,336,OUT,20220509,105607,8000.0,DAKAR PLATEAU/DAKAR/DAKAR,69691cdc660d09b28d8fe93b70de8b76,a4e2982314f6d602e4e842d95c045323
475,988,OUT,20211231,115844,10000.0,GUEDIAWAYE/GUEDIAWAYE/DAKAR,9d0c3e827df287326921834699fb7653,eaaeacb216722ee63b20c537325f728a
476,921,IN,20210801,183847,455000.0,,8ba6e095dfee4889dafee94053dddb41,2cab24e65f5adf5261a95b95c8e7c0ff
477,933,OUT,20211025,164838,950000.0,,8ba6e095dfee4889dafee94053dddb41,412c378d792ed6e72e043eb68e684fca
478,605,OUT,20220317,210753,45000.0,THIAROYE/PIKINE/DAKAR,49035713f999acb1614ff4e66680afac,9cb604f061f84fe2e985ff571d5cb22d
479,593,OUT,20220130,180803,10000.0,KAOLACK/KAOLACK/KAOLACK,25918713fc8dbc8c1095138dd65e08bf,2e05dc97324b96bcede42e60dc6247b1
480,611,OUT,20210814,182621,4000.0,,2507309c03839d2a5a1b2ede3244cbd0,8563676fc05de5efe509cf94d308cbb8
481,94,OUT,20220121,200416,100.0,THIAROYE/PIKINE/DAKAR,c03505301be73beaf815e5eb12ebfaa9,4bb8afc3ab4e84149fe8cdc19368d2d1
482,11,OUT,20220402,225240,50.0,DAKAR PLATEAU/DAKAR/DAKAR,06be0ccab630d0b93194c1d33161d602,ee35ec8cea548b98513dc7ec449a9608
483,396,OUT,20220401,141814,2950.0,DAKAR PLATEAU/DAKAR/DAKAR,b7945dfdda2e4a6cdae3e4eaf2c25141,c6769dc085151b9e7e873f39561fc4cf
484,533,IN,20211105,223011,2000.0,DAKAR PLATEAU/DAKAR/DAKAR,8563676fc05de5efe509cf94d308cbb8,af8a802436786b3138bac39c23b3bb3f
485,43,OUT,20210903,152225,3400.0,,679daed2ab86f6e1b3dfb3fa8d9f4079,48f2f8a09711f5c259c19bb7005b19b6
486,42,IN,20220726,211316,3500.0,KAOLACK/KAOLACK/KAOLACK,e835db4678bef86df92b8c90fdfa679f,6d32161a99797bd8c2cdbc64e3fe4d77
487,329,OUT,20211201,145837,1122.0,OUROSSOGUI/MATAM/MATAM,40a4e913e3fc7ba038663f12fd010732,97797cf3d846c98cad4ab624268b0455
488,167,IN,20220103,112346,500.0,KAOLACK/KAOLACK/KAOLACK,be811de5b2177862501f7e0cc405a982,973991a198189bed07774e3dcbb6a13c
489,497,IN,20220530,180114,2800.0,DAKAR PLATEAU/DAKAR/DAKAR,a72a12c8924f62fd7872d9de53c800dd,8ba6e095dfee4889dafee94053dddb41
490,876,IN,20211202,162723,1000.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,87344f194cc855ea59e74ac8d692efd6,7629afa5c8148d6ab12998041bfa46de
491,597,IN,20211228,184823,40000.0,PIKINE DAGOUDANE/PIKINE/DAKAR,572c814ef489a78ff2ea27b5915d76e5,a72a12c8924f62fd7872d9de53c800dd
492,756,OUT,20220117,195926,4500.0,THIAROYE/PIKINE/DAKAR,e8426375608f10a940484505784cd8aa,892bb596c89260b74f5eea4cd550fb94
493,100,OUT,20211030,163246,650.0,,be8d1525fabc2ea23b295c0f74cfd3b6,9b068ee89d6b01715bd22b26ba06f636
494,426,OUT,20211230,111828,4340.0,KAOLACK/KAOLACK/KAOLACK,5b6d97962f8954652062b1f4349a5ffa,8ba6e095dfee4889dafee94053dddb41
495,178,IN,20211023,115627,1000.0,,ee35ec8cea548b98513dc7ec449a9608,40a4e913e3fc7ba038663f12fd010732
496,444,OUT,20210914,202142,500.0,,c887b322aeacc4e968b52a1421737b2e,e8426375608f10a940484505784cd8aa
497,416,OUT,20220628,185126,2.0,SALDE/PODOR/SAINT-LOUIS,b9a7eed7c5eec7746a7c5dd8a49cd427,9d70029deda008a25a95f42a88ae1574
498,870,IN,20211202,192606,200.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,87344f194cc855ea59e74ac8d692efd6,dc9c8b256477a4778b343e3339dca04b
499,882,IN,20220126,101633,51000.0,OUROSSOGUI/MATAM/MATAM,a401668ea5842716eab5230e078019a6,98719e4bd14a6111281bb0d1ffec297a
500,680,OUT,20220710,175806,990.0,,a04e0fe4b2e08549d464cc3c4263143f,5f57e6fdb3e378c373f3c99cc4b40a10
501,177,IN,20211023,182447,1000.0,,ee35ec8cea548b98513dc7ec449a9608,2bb43172895d450bfcfeacb87b168632
502,395,OUT,20220401,141546,500.0,DAKAR PLATEAU/DAKAR/DAKAR,b7945dfdda2e4a6cdae3e4eaf2c25141,8563676fc05de5efe509cf94d308cbb8
503,911,IN,20220113,142849,100000.0,OUROSSOGUI/MATAM/MATAM,904e5fbd937284f9fd1610f77679a611,9cc95e5307e1a7b6867d2ae8c03385a7
504,793,OUT,20220423,15131,1000.0,KAOLACK/KAOLACK/KAOLACK,64fd079268083d34d5f10382bc105b22,737217c25b3b54ba09e5cb25a43805d4
505,960,IN,20211222,182929,13000.0,,2009574c9633d4cd3432f682494d9811,7cb741a0c202315c997ad8caf92a7d75
506,684,IN,20211224,113055,5000.0,NIAYES/PIKINE/DAKAR,b2125e44d7c3b4e9ecd321c80fe60569,4dd0a6240f3ed9f63bbf7ad96a719cf1
507,383,OUT,20211010,181235,10090.0,,efb4280aac3611cf1bee219df5f93c9d,87344f194cc855ea59e74ac8d692efd6
508,956,OUT,20220202,111905,2500.0,OGO/MATAM/MATAM,aef1123795c1d3f23cce76876d6c0bc0,ee35ec8cea548b98513dc7ec449a9608
509,751,OUT,20220215,190058,15000.0,KAOLACK/KAOLACK/KAOLACK,95941053820ad9cb425ef86dde3b612d,7629afa5c8148d6ab12998041bfa46de
510,257,IN,20210830,130919,2000.0,,b612c12c1a2fa9091b1e890e2c0cc78b,2009574c9633d4cd3432f682494d9811
511,538,IN,20210906,132439,3000.0,,c9c9487320b699459ba402015a08cd24,892bb596c89260b74f5eea4cd550fb94
512,335,OUT,20220603,82357,20000.0,DAKAR PLATEAU/DAKAR/DAKAR,abe44f37af825fdabb5e46c0480b44ef,ff30d8c16c95df3eca7fd73b76094bbb
513,15,IN,20220317,91348,10000.0,SALDE/PODOR/SAINT-LOUIS,2d51b152d17b386082799137aaaba05f,ab4351d5e60ac521942185ba4e0a770d
514,324,OUT,20211127,115221,550.0,OUROSSOGUI/MATAM/MATAM,40a4e913e3fc7ba038663f12fd010732,5b64b974142b703618ce38ff4c77e4f1
515,758,OUT,20220422,130015,15100.0,THIAROYE/PIKINE/DAKAR,e8426375608f10a940484505784cd8aa,b9a7eed7c5eec7746a7c5dd8a49cd427
516,222,OUT,20220605,85003,600.0,KAOLACK/KAOLACK/KAOLACK,9601de7e2ceb2d72e5dec6c805e50dba,7629afa5c8148d6ab12998041bfa46de
517,179,OUT,20211023,115931,1000.0,,ee35ec8cea548b98513dc7ec449a9608,befbdc42011686b385d2159bde612d70
518,983,IN,20220308,175351,30350.0,DAKAR PLATEAU/DAKAR/DAKAR,08d34c22ffa4c62f1f293888037d0ab9,f4b1b40820fdf9fd67b65c1e4236b810
519,22,OUT,20220626,165248,500.0,,0f2cab046c1e09794b08d10ae560c079,ffb1055fa14d47150eb1209552721111
520,356,IN,20220715,130524,5000.0,THIAROYE/PIKINE/DAKAR,d2c2b8446aefda434c1c6797d3cd4f66,72a1a37779b747a1bbb63ae0c9979be0
521,666,IN,20211009,202047,60600.0,,60b85a399415cf48048d69dc3c776769,e182e811fb4e739471914b4b2136b076
522,861,OUT,20220116,93318,2500.0,DAKAR PLATEAU/DAKAR/DAKAR,15f4737426b1635110b67886e35afe25,48f2f8a09711f5c259c19bb7005b19b6
523,340,OUT,20220420,143236,12900.0,KAOLACK/KAOLACK/KAOLACK,b22995821caebfd7dd1dff05e644525c,b5ccd1f3efb951140614edb5452b41a0
524,431,IN,20220408,192158,3400.0,BABA GARAGE/BAMBEY/DIOURBEL,2cab24e65f5adf5261a95b95c8e7c0ff,d18f615efcf8fa7ccd192d812f76f9b2
525,551,IN,20220711,201747,198000.0,,646dd1fa140540788477ae9c68fcd21e,f35a8d3d2524e507fc28f571fe116286
526,833,IN,20210726,215857,3000.0,,203049540ea164d625d6173e668c3e13,ee35ec8cea548b98513dc7ec449a9608
527,203,OUT,20210908,144153,1020.0,,3a5ac76f6c2ff34157af4683608d2f26,5d367acc24a95b12121a95f36a7b0d39
528,630,IN,20211108,94120,162000.0,DAKAR PLATEAU/DAKAR/DAKAR,1902f56237df8a652a6ba1c0f1093662,6487fabadb2802ad2256190bcb39ca73
529,93,OUT,20220121,200321,100.0,THIAROYE/PIKINE/DAKAR,c03505301be73beaf815e5eb12ebfaa9,87344f194cc855ea59e74ac8d692efd6
530,558,IN,20220127,120547,23000.0,BANDAFASSI/KEDOUGOU/KEDOUGOU,d0986ab99f27eccaf16068f9742c6c00,9d70029deda008a25a95f42a88ae1574
