,Unnamed: 0,traffic_type,traffic_direction,call_date,call_time,duree,ms_location,caller_msisdn,corresp_msisdn
387,132,VOIX,SORTANT,20210727,183137,23.0,,5d8a33a4710f38dae8825732bcb0444d,415522f749d0e2dfdb237f2700a5306b
388,990,VOIX,ENTRANT,20211028,193317,46.0,,efd37a1d8b6f5217ef9121cac1c84e87,c4ff127d487e615514c1d164d0c5e65c
389,774,VOIX,SORTANT,20211013,183453,74.0,,f94faaa00bec646d4fb0cb87c8745bb3,a1fb7e435f78938693cd0b5b272189de
390,185,VOIX,ENTRANT,20210728,122726,66.0,,78627477777257fa3a6992790bf219ca,bc090192d6e6ee288065e2b9940e86ae
391,41,VOIX,ENTRANT,20210712,110911,9.0,,bc090192d6e6ee288065e2b9940e86ae,73874a12b1847e1ec468224020c225f4
392,696,VOIX,ENTRANT,20210924,134643,3.0,,60c5fb03e156fbe57b38dffb44ab7837,b98ade566222f3c12f355430fadd8796
393,108,VOIX,SORTANT,20210715,105228,9.0,,48050e8b8dbfd59d3af1c8627975c3ed,71f00c148b8a2a45a331d952daae497c
394,588,VOIX,ENTRANT,20210902,80457,126.0,,5f34f4f632f65c6aa15c4ca01bc5bd02,c906f51806244b2be048f424623fc11c
395,56,VOIX,SORTANT,20210712,132945,89.0,,d1cafed82dd558ebe6e10814e9611bbd,69cbc99deb30e5c06981f2179d056625
396,405,VOIX,SORTANT,20210816,110717,31.0,,44d1af011cf5e8b24843e8fd1788d47e,572aba0d67ce52e72aafac6720f4ccc7
397,442,VOIX,SORTANT,20210830,2802,27.0,,54db92cf5d6d23763e8b82f3341fc892,ec4b5ab8b6cde3a4c387ae51a02e1381
398,757,VOIX,ENTRANT,20211013,231014,26.0,,5989cf678d636ec12cccb1d88aff3bca,f00ded117d29d3813ee54dbf137ced7a
399,997,VOIX,ENTRANT,20211103,111803,22.0,,bc090192d6e6ee288065e2b9940e86ae,94b01eaa9d0e507f0830ef261e28aab2
400,24,VOIX,ENTRANT,20210707,165651,16.0,,d1ea9f6b1e23f5dea5be3e92bd911dde,c14c4ac3bbe191881131c39c86002651
401,467,VOIX,SORTANT,20210830,93619,105.0,,d93c1224f4bd16bfe8cbedcdbcd21bb6,315a79b04b78e77bdea30e22142e1bb6
402,539,VOIX,ENTRANT,20210831,103853,38.0,,c4ff127d487e615514c1d164d0c5e65c,655d843aa9f7ea3ec3515be4deef453b
403,531,VOIX,ENTRANT,20210831,94605,386.0,,bbe7b62bcfabb6922dfc80dce4fd2d3a,8f4ece455e938ae12d884a326606fcbf
404,618,VOIX,ENTRANT,20210923,212356,4.0,,500b7fb7e491817734a4e40b46b53a07,4e0c117a06384510de60ad37bc7824a8
405,694,VOIX,SORTANT,20210924,111921,46.0,,b2bf9486e2c26922006accc9581315aa,d1e248931539e28386dfb5326ad265dc
406,926,VOIX,SORTANT,20211025,100351,41.0,,a123d1c277489a2014ac0983ebf1a544,a123d1c277489a2014ac0983ebf1a544
407,338,VOIX,ENTRANT,20210812,153957,69.0,,74a409f5808676b9df69cd2157ac0f2b,9b0e38fbd92d3d7418d503f2701eebbb
408,51,VOIX,ENTRANT,20210712,193628,16.0,,e5b815699cbb2ca0c7c26cc12fa0c7f0,ca61dad7003925b44d2b79f2e09254a7
409,507,VOIX,ENTRANT,20210831,190058,4.0,,c49b1214e406e79cde6a3a549d4cf175,1042cfa8530656766700ee14cd5167f3
410,516,VOIX,SORTANT,20210831,102909,1.0,,a5429c48e90d0870e69118172f52f509,bf43888c0d0c6b8c7391aab121da5f25
411,920,VOIX,SORTANT,20211025,153922,14.0,,d2c2577cbee40297a1d2c02f079d2f0b,05e198f9c5aeb2a7d104242b758e71f8
412,781,VOIX,ENTRANT,20211013,94126,4.0,,12291bd303c430be29adc54bee5a1d52,125a7df0e52d7a1ef0b6511ec6399996
413,264,VOIX,ENTRANT,20210729,95409,48.0,,2fb7cacdf34f5ef75d816d2318eb154b,c4ff127d487e615514c1d164d0c5e65c
414,817,VOIX,ENTRANT,20211017,120331,14.0,,bbe7b62bcfabb6922dfc80dce4fd2d3a,266a4928aef3a5e1c05e2277d08f0d4b
415,710,VOIX,ENTRANT,20210927,163935,4.0,,126be5169f7b7d523e6d835b8c19440e,b07d4a0e5e176cdae15aa4a0ea813d6c
416,682,VOIX,ENTRANT,20210924,171947,1.0,,b4d72c1d36f60f6584a237d2067cbe7f,41a8b0a7cb43186a76a4c6a51390a367
417,832,VOIX,SORTANT,20211017,135135,37.0,,99d0aba96f1d1e7ac60781a78c4eceda,fb44c9048ef477158af167bafc33cf50
418,518,VOIX,ENTRANT,20210831,211626,17.0,,fd4b405fc70b19ee8cd2941ca87f7fc5,c18ec9a730f862b0a4df51bedfcedc65
419,447,VOIX,ENTRANT,20210830,154046,4.0,,c4ff127d487e615514c1d164d0c5e65c,c4ff127d487e615514c1d164d0c5e65c
420,18,VOIX,SORTANT,20210707,162447,38.0,,266a4928aef3a5e1c05e2277d08f0d4b,7122edf012582b33563f2bccb07053f5
421,715,VOIX,SORTANT,20210927,181947,23.0,,7122edf012582b33563f2bccb07053f5,68bde855893cf23a4bea4794b717e44c
422,483,VOIX,ENTRANT,20210830,205557,6.0,,17ba4a86b1f7487d32c173a9309d68da,a54f4eabf8e83d498b5c6f458f3b8172
423,568,VOIX,ENTRANT,20210902,222349,31.0,,68b21fabac2781b28e44ff4052c7ccaf,af5645dcb335a4822ce5716d8205c1da
424,433,VOIX,SORTANT,20210816,232250,121.0,,8450264968fcaeb02c904827d14562ef,5d8a33a4710f38dae8825732bcb0444d
425,367,VOIX,ENTRANT,20210814,122125,12.0,,b78f76fcfe784c3cc77a55fefe9a3a9d,f07deb205c759a7d3a4d646dc62be7bb
426,83,VOIX,ENTRANT,20210715,165943,18.0,,b82da4a8a68960bbd26791a7779d6f0a,2e0e2da85be9d758f42190c4f2eef47c
427,61,VOIX,SORTANT,20210712,114055,12.0,,7eec00bff34785b628c24a5f254e1e0d,ebd6f3e64f850d29b0cb84738b1c374e
428,638,VOIX,SORTANT,20210923,111412,69.0,,7ce5790fe0d1e3ce6316932df08d7bbf,ba86304e1faed72411e78a72f4fe6a49
429,272,VOIX,SORTANT,20210729,181507,90.0,,30888c3eec2d6d4089370c8e7786b316,5f2391028decb2036d27b96318e0d711
430,285,VOIX,SORTANT,20210812,121912,41.0,,49544741584ff135fce01ee17fda6ee3,cf804a6b265ce602b6c06c790595bfd1
431,360,VOIX,ENTRANT,20210814,161137,16.0,,602a9d01b81b6bc3a27646a12384ebc0,ca95b7c138c2be9835f83c8108f473dc
432,354,VOIX,SORTANT,20210814,205129,717.0,,7eec00bff34785b628c24a5f254e1e0d,3c7a4b5963a4a1dd6f46a5611fb8e48d
433,456,VOIX,SORTANT,20210830,211906,52.0,,5d8a33a4710f38dae8825732bcb0444d,01ea01f8732c67d8d2f4bcf2526face7
434,278,VOIX,ENTRANT,20210729,214702,374.0,,b198c897a653c09cf8f0cbbddf73c744,d9a4a482d33c99f73f94a7b216c645b1
435,12,VOIX,SORTANT,20210707,225130,16.0,,2ba34cb3fa9c4388768884b78c253181,bd0862a9d1cf5d3209aa3fa1f9450740
436,182,VOIX,SORTANT,20210728,205422,86.0,,026b0a68fda2c6c3de3cd93c2976ae4c,a6d1fe6a80c5b601fd064a26a7cb5cd3
437,368,VOIX,ENTRANT,20210814,185541,16.0,,8a14b7c733c170deb9f5e11570a4c0c4,620b06117fb44dd9c14f3bce15eec086
438,881,VOIX,ENTRANT,20211018,130024,25.0,,0ce2a125609bbcc68a5f0ca9d1343151,a6f7a227364f46d5937be53dfb63f51f
439,615,VOIX,SORTANT,20210923,192415,34.0,,68bde855893cf23a4bea4794b717e44c,5f2391028decb2036d27b96318e0d711
440,223,VOIX,SORTANT,20210729,185751,173.0,,017f7e9b0c496c532cfc0aac2e180b14,99ccb84f1884549c2127053df9b7d803
441,572,VOIX,SORTANT,20210902,103130,27.0,,f4ca5f8daade4e2e383396bf41f52ded,2ba34cb3fa9c4388768884b78c253181
442,970,VOIX,SORTANT,20211028,190410,11.0,,bed633a1c0e8b076e7502e11e085ce99,f3909dc4f984fe869328776543eff0fd
443,653,VOIX,ENTRANT,20210924,205603,7.0,,07c6b2a9e62f53b25433a00900520c2e,3e3aaa75bdd6c109fab361de6877cb81
444,545,VOIX,SORTANT,20210831,212011,90.0,,f207abad96f15c7a28da96f4ef704a3e,8cd6b65032a14d389e13169137c72fef
445,582,VOIX,ENTRANT,20210902,204849,55.0,,d46a20eea78cc1be3ae878e742a7dd4c,b198c897a653c09cf8f0cbbddf73c744
446,633,VOIX,SORTANT,20210923,142105,84.0,,3d2d38b7c8f8e2fa6fb36da971102ec2,ff4ed5340a54d9d8afb3dd8980df3fe5
447,176,VOIX,ENTRANT,20210728,84727,102.0,,692275af1ee486c8a12b0df4f2a54024,e90612afa871b9f7a7759d84d766206c
448,665,VOIX,SORTANT,20210924,145624,47.0,,b80192599927655a195431a02768e48d,799cedfb2ddadc1b16836dce62849dec
449,673,SMS,SORTANT,20210924,173538,1.0,,a6f7a227364f46d5937be53dfb63f51f,56f1a840fb2104bd528e44a0859a9e07
450,585,VOIX,ENTRANT,20210902,123248,58.0,,923bccd8017b829f5926aff08e780441,ba87e70b5b4228561d982df2418a2ded
451,873,VOIX,SORTANT,20211018,214516,451.0,,59e16aecaf240e660d4db02e25c9f38b,1791881b28ce6c4bf059f7a697114415
452,393,VOIX,ENTRANT,20210816,221429,463.0,,ef1997034ea85fdd3a803e7bf8d9f0fe,4a171a725d78f2775a77acd03704a138
453,163,VOIX,ENTRANT,20210728,193607,3.0,,94b01eaa9d0e507f0830ef261e28aab2,d65862c2b2c34aefb070a708718426b3
454,248,VOIX,SORTANT,20210729,162754,67.0,,fcb0a6adc03fdacc0733f1b834df8e17,da2104adb8b93f79518d7e0897c09c5e
455,634,VOIX,SORTANT,20210923,213713,214.0,,70998210ad08a4dedd415b01d8214e5d,49544741584ff135fce01ee17fda6ee3
456,885,VOIX,SORTANT,20211018,125306,37.0,,710c9fc9175a8eb9a5dc24744676d728,3d0e3a1fd0ffeeda4ded1144323cb2ce
457,669,VOIX,SORTANT,20210924,103706,119.0,,f69c7d26d43becc53192bd7fcbbf0ea3,9a45432d1cef070e28a125045d7a7a47
458,375,VOIX,SORTANT,20210814,120559,67.0,,78b0ef251d4e466599d8047e903d23b3,a7609996c05f8169b0d87e8f5ab1d688
459,412,VOIX,ENTRANT,20210816,141555,526.0,,64079f66170ca25bebfeddd9650f16c3,923bccd8017b829f5926aff08e780441
460,74,SMS,ENTRANT,20210712,121902,1.0,,3c645765b0b320478874a528635f3fc9,3c645765b0b320478874a528635f3fc9
461,113,VOIX,SORTANT,20210715,211002,11.0,,7122edf012582b33563f2bccb07053f5,a7609996c05f8169b0d87e8f5ab1d688
462,598,VOIX,SORTANT,20210902,150850,101.0,,e965883b900c3a756c6aba6b15328657,3d2d38b7c8f8e2fa6fb36da971102ec2
463,961,VOIX,ENTRANT,20211028,174318,1.0,,214ca40e0304714a24a25124e0846822,78627477777257fa3a6992790bf219ca
464,390,VOIX,ENTRANT,20210816,103651,18.0,,ec4b5ab8b6cde3a4c387ae51a02e1381,f4ca5f8daade4e2e383396bf41f52ded
465,104,VOIX,SORTANT,20210715,162221,105.0,,c3a30476fee57eadd27ca487c29735a5,fa27da797203acf4ce7235a8e9dd8462
466,114,VOIX,ENTRANT,20210727,161814,313.0,,56a025dd7676b63082e7ad85f1c671e3,3aea733b1d32bafcfd5aed4928950ec1
467,417,VOIX,SORTANT,20210816,120838,254.0,,f47afa1aa299435f0e610220cec56e2c,9fe0dbb466d9f0d0f7fb0e22a4b3389d
468,525,VOIX,ENTRANT,20210831,214031,170.0,,e9f38cb18a95e01a1ce97c5e8a66c057,001c425376b338873829444e09dad192
469,457,VOIX,ENTRANT,20210830,200508,2.0,,68b21fabac2781b28e44ff4052c7ccaf,68ac1759891784430027b3621dba109b
470,409,VOIX,ENTRANT,20210816,165211,557.0,,b7a0dd0fe49f90f75bb047ec6d43253c,f69c7d26d43becc53192bd7fcbbf0ea3
471,92,VOIX,ENTRANT,20210715,143840,5.0,,65fa3d5782fdf39512e4009d42d60ec5,61ef204ab959079c6d582ac0380966f9
472,930,VOIX,ENTRANT,20211025,112347,18.0,,a3aa4c9d8b6f29bbb67139f9acd3923d,71f00c148b8a2a45a331d952daae497c
473,89,VOIX,ENTRANT,20210715,123822,156.0,,a54f4eabf8e83d498b5c6f458f3b8172,280d3340307a46836a6bef7b779973fc
474,336,VOIX,ENTRANT,20210812,132753,53.0,,e13fe01fb565d8abfb1c3baeb89a2d98,0d49d7c134e957a38063f4ba0857ce6e
475,988,VOIX,SORTANT,20211028,154312,14.0,,60c5fb03e156fbe57b38dffb44ab7837,f47afa1aa299435f0e610220cec56e2c
476,921,VOIX,SORTANT,20211025,163216,26.0,,7ce5790fe0d1e3ce6316932df08d7bbf,e4b45c395e0a2fdb0420e95e6681487d
477,933,SMS,SORTANT,20211025,172705,1.0,,c3a30476fee57eadd27ca487c29735a5,ec4b5ab8b6cde3a4c387ae51a02e1381
478,605,VOIX,SORTANT,20210923,85011,99.0,,cd7cc6f5ca3112c82b0c647563636c68,9526e47b093153ee6f99346bbdcf0666
479,593,VOIX,ENTRANT,20210902,232416,4.0,,cb3a52a545168f0494f7f942976a6edb,3fb35144345dd5fb364778ecc7024643
480,611,SMS,SORTANT,20210923,165505,1.0,,fc287d66ee5d20229975503224b22a3d,7eb55f061ee0a85527c5620aaab3c541
481,94,VOIX,ENTRANT,20210715,195509,30.0,,f00ded117d29d3813ee54dbf137ced7a,6fe0664913f255cbeb4a589fd036ac98
482,11,VOIX,ENTRANT,20210707,111920,22.0,,5e68472b8ed3c64ac1ffbfce38a8455e,4a171a725d78f2775a77acd03704a138
483,396,VOIX,SORTANT,20210816,50051,78.0,,f47afa1aa299435f0e610220cec56e2c,c893d91c5f77cf8ffd4c6c8fbc09277e
484,533,VOIX,SORTANT,20210831,114447,1.0,,e08d59afb33911ebcf2afaaefbdf97e4,60d6f334ed6db5b2c11a6563c2010035
485,43,VOIX,ENTRANT,20210712,192318,401.0,,44d1af011cf5e8b24843e8fd1788d47e,fba1988ecc780c88e470a581fb76421b
486,42,VOIX,ENTRANT,20210712,120236,4.0,,8377cb16fe40aa057281508152f2b0b3,7bd76866ebd58547c69d2268c43ea60c
487,329,VOIX,SORTANT,20210812,192204,38.0,,b4dd9d273c84b4ceb6ad0932d12587a0,c510f2ab4fadff2bd314daec77dd77ad
488,167,VOIX,SORTANT,20210728,180501,35.0,,59ecb9ac04b31ec24f313059d7e56460,f3802303c02cffb6bd0b21025c1ebff7
489,497,VOIX,SORTANT,20210831,83309,9.0,,9b0e38fbd92d3d7418d503f2701eebbb,d93c1224f4bd16bfe8cbedcdbcd21bb6
490,876,VOIX,ENTRANT,20211018,104508,13.0,,42abc8e2014a8227f9f82626a9a28475,2dc41492db5a596545f8d23d4ce00524
491,597,VOIX,ENTRANT,20210902,125856,48.0,,3c7a4b5963a4a1dd6f46a5611fb8e48d,23cbbe59a0e3a160f3a37009fb052dff
492,756,VOIX,ENTRANT,20211013,232647,7.0,,a1fb7e435f78938693cd0b5b272189de,ce3e3a8ab2a5390a8a37f871e1e3ce8f
493,100,VOIX,SORTANT,20210715,143024,37.0,,61385c2c32ddb3186fbfc952c242498b,12291bd303c430be29adc54bee5a1d52
494,426,VOIX,SORTANT,20210816,132226,21.0,,64079f66170ca25bebfeddd9650f16c3,b2bf9486e2c26922006accc9581315aa
495,178,VOIX,ENTRANT,20210728,235801,16.0,,b2565062d7185459b179aff0eeeef4a1,22c8e0430910d11dee087df3b44e5c92
496,444,VOIX,ENTRANT,20210830,130114,4.0,,712e8336d53fcbb6d8b258d424dfa01d,214ca40e0304714a24a25124e0846822
497,416,VOIX,ENTRANT,20210816,215536,4.0,,ec4b5ab8b6cde3a4c387ae51a02e1381,be492bf5c2e8b03bd28045801d4fd6a6
498,870,VOIX,SORTANT,20211018,91757,31.0,,13be1392735f1e4cbd018dbd9f580cc7,d9a4a482d33c99f73f94a7b216c645b1
499,882,VOIX,ENTRANT,20211018,192033,55.0,,4bb9ab7fd43af5a28a7802b12d7eff42,b07d4a0e5e176cdae15aa4a0ea813d6c
500,680,VOIX,SORTANT,20210924,153124,347.0,,c76f54fddab607e7b0d758bada62cab4,c4ff127d487e615514c1d164d0c5e65c
501,177,VOIX,ENTRANT,20210728,134412,27.0,,44d1af011cf5e8b24843e8fd1788d47e,fb7c378b0f6a13039b674bf38009d7c2
502,395,VOIX,SORTANT,20210816,113424,30.0,,f3802303c02cffb6bd0b21025c1ebff7,5f2391028decb2036d27b96318e0d711
503,911,VOIX,SORTANT,20211025,103858,8.0,,c5ff4a64f4a70c00e655767e37d98310,d1ea9f6b1e23f5dea5be3e92bd911dde
504,793,VOIX,SORTANT,20211013,215009,181.0,,aadae5c9c28a1b77584de3575ff6620d,46fcec3edffb429a16a10c01e1a8dd9c
505,960,VOIX,SORTANT,20211028,194920,4.0,,4e0c117a06384510de60ad37bc7824a8,0f059101b09ac9c6b386e4cb5406c96e
506,684,VOIX,SORTANT,20210924,171149,23.0,,5b185cfd4a84b121af6295fa7994127b,712e8336d53fcbb6d8b258d424dfa01d
507,383,VOIX,ENTRANT,20210814,165000,46.0,,410d3c47dff5bd6abf21f0bcce38d882,ec4b5ab8b6cde3a4c387ae51a02e1381
508,956,VOIX,ENTRANT,20211025,213815,6.0,,255ea5d65d34d89809bfb443db6634f4,49544741584ff135fce01ee17fda6ee3
509,751,VOIX,SORTANT,20211013,110229,54.0,,c5e9eb29b05fd1d10ca7b244fa52b6a7,5989cf678d636ec12cccb1d88aff3bca
510,257,VOIX,ENTRANT,20210729,162728,5.0,,ec4b5ab8b6cde3a4c387ae51a02e1381,c49b1214e406e79cde6a3a549d4cf175
511,538,VOIX,ENTRANT,20210831,160620,119.0,,0a8b75d57eb1e8d398a4cd7b89be01c9,453df3c91e24143f6699c007ec811dd4
512,335,VOIX,ENTRANT,20210812,115115,31.0,,90f88e3b54dba4973994cb3f586b0bc1,d2c2577cbee40297a1d2c02f079d2f0b
513,15,VOIX,SORTANT,20210707,200503,31.0,,7eec00bff34785b628c24a5f254e1e0d,fa5eb16d678033f09c010c26afaaa500
514,324,VOIX,ENTRANT,20210812,214843,1709.0,,ea159d70d634e8ff66821fbc3e6bc3d4,b82da4a8a68960bbd26791a7779d6f0a
515,758,VOIX,ENTRANT,20211013,132431,18.0,,aa430d1406448588391ab156be02d693,a81bcaa1df770204261e04606d5d15b0
516,222,VOIX,SORTANT,20210729,131325,20.0,,1db2cf93818cc76424f502f31806a8d8,eb579619ca0980a8de579314ccc5bbbf
517,179,VOIX,SORTANT,20210728,111139,174.0,,315a79b04b78e77bdea30e22142e1bb6,35f9879d3b65bf69ced1482813fcbd10
518,983,VOIX,ENTRANT,20211028,123007,2.0,,706f2f83af35a570b3d2ff3e535c42e6,52525adbe3f6530701c0f5cde857ad3a
519,22,VOIX,SORTANT,20210707,85353,90.0,,73874a12b1847e1ec468224020c225f4,a460186007060959b3413220b922927f
520,356,VOIX,ENTRANT,20210814,111015,94.0,,17ab2fb2d9659811a47b6e0ee44b9800,c4ff127d487e615514c1d164d0c5e65c
521,666,SMS,SORTANT,20210924,95147,1.0,,8afc5dc433779070b7ba5ef05343ed07,bed633a1c0e8b076e7502e11e085ce99
522,861,VOIX,ENTRANT,20211018,122207,13.0,,5989cf678d636ec12cccb1d88aff3bca,59ecb9ac04b31ec24f313059d7e56460
523,340,VOIX,ENTRANT,20210812,65725,83.0,,d1e248931539e28386dfb5326ad265dc,a1fb7e435f78938693cd0b5b272189de
524,431,VOIX,SORTANT,20210816,93633,121.0,,c4ff127d487e615514c1d164d0c5e65c,eb014763daa75ed8b8d3698846e1abfd
525,551,VOIX,ENTRANT,20210902,163134,13.0,,58c974f2fea7b83d58c0a655d7ef55f7,1155d92b52b7f1a72cec7836b3ce007d
526,833,VOIX,SORTANT,20211017,234206,5.0,,2678131db1db82151de4b476309c7c65,f9522f4a8aebf6613e039da9b79c473f
527,203,VOIX,SORTANT,20210729,212746,37.0,,27f2449d6e9fcf94aa51b4782017a03d,52350d62052817626d6c6135bbe23823
528,630,VOIX,SORTANT,20210923,211155,16.0,,ca659681aa80c2225a64d58ad1543fb7,453df3c91e24143f6699c007ec811dd4
529,93,VOIX,SORTANT,20210715,120510,56.0,,1791881b28ce6c4bf059f7a697114415,cf804a6b265ce602b6c06c790595bfd1
530,558,VOIX,SORTANT,20210902,234811,192.0,,b07d4a0e5e176cdae15aa4a0ea813d6c,e9f38cb18a95e01a1ce97c5e8a66c057
531,68,VOIX,SORTANT,20210712,185607,76.0,,280da77d72729f3a13adf2de5cbeffd8,4bb9ab7fd43af5a28a7802b12d7eff42
532,622,VOIX,ENTRANT,20210923,164240,24.0,,a3ed15218ced0c98aa33c5391699ec68,01ea01f8732c67d8d2f4bcf2526face7
533,284,VOIX,SORTANT,20210812,132409,36.0,,49544741584ff135fce01ee17fda6ee3,cd25318104e9656be7a3eaa86dc7b655
534,844,VOIX,ENTRANT,20211017,134646,13.0,,58c974f2fea7b83d58c0a655d7ef55f7,37959a4d67ea081a4b06c555dfe4e45a
535,434,VOIX,ENTRANT,20210816,151505,24.0,,ed4e16b6a02f92cb80760b2bab8e91ca,d46a20eea78cc1be3ae878e742a7dd4c
536,153,VOIX,SORTANT,20210727,204705,27.0,,a5429c48e90d0870e69118172f52f509,fb7c378b0f6a13039b674bf38009d7c2
537,75,VOIX,ENTRANT,20210712,201553,5.0,,0dd9f22aefe82642aab4bbea5ece5e5c,3d4c25c5d3494784e5be741482ac379d
538,730,VOIX,ENTRANT,20210927,123610,15.0,,0cc49bdedd884fa809761b2798178d8c,0f604480d49c8ca77c3aad01e761c7d2
539,446,SMS,ENTRANT,20210830,212728,1.0,,c38e3d451231bdc00a9ee32975d5c479,e8eac2b00e9635ce1aa854b6a0f56be8
540,188,VOIX,SORTANT,20210728,185644,654.0,,6619baec431f2118fc4d523cafe75411,33fa012e15e24782c67e963c44cf8e1c
541,271,VOIX,ENTRANT,20210729,161416,4.0,,ec4b5ab8b6cde3a4c387ae51a02e1381,ecda77fc5f494ec228e852df243bd8b5
542,236,VOIX,ENTRANT,20210729,200554,245.0,,5989cf678d636ec12cccb1d88aff3bca,c38e3d451231bdc00a9ee32975d5c479
543,487,VOIX,ENTRANT,20210830,175824,95.0,,9624278213fb85dfb3eda58ec164fcf3,410d3c47dff5bd6abf21f0bcce38d882
544,117,VOIX,ENTRANT,20210727,104018,43.0,,4186dba44e1f86351728377f6b942fa6,7d6914baccadd981908712de27d584fc
545,943,VOIX,ENTRANT,20211025,160309,3.0,,60d6f334ed6db5b2c11a6563c2010035,8450264968fcaeb02c904827d14562ef
546,512,SMS,ENTRANT,20210831,140512,1.0,,dac72f431d3749e10ea5346009a5bdca,923bccd8017b829f5926aff08e780441
547,825,VOIX,ENTRANT,20211017,184926,34.0,,c46c22a351143d9ef4c4a9b5d9f4bd12,e4b45c395e0a2fdb0420e95e6681487d
548,591,VOIX,ENTRANT,20210902,122128,17.0,,e90612afa871b9f7a7759d84d766206c,b7a0dd0fe49f90f75bb047ec6d43253c
549,126,VOIX,SORTANT,20210727,170346,16.0,,01ea01f8732c67d8d2f4bcf2526face7,b4d2ff80c82236f174ff94f477d6e124
550,116,VOIX,ENTRANT,20210727,150021,3.0,,4f4e8691480d74595ab4372f29074bae,239e50af607fe82b58b31ad43589c4be
551,473,SMS,SORTANT,20210830,211431,1.0,,1791881b28ce6c4bf059f7a697114415,56194b9e622d73ece7c17e0db0a490a7
552,693,VOIX,SORTANT,20210924,115455,26.0,,cfb433f46644f603f41e4b6a7f71891a,90080a51f2839368efa0d1bb444af7ce
553,57,VOIX,SORTANT,20210712,131814,43.0,,9fe0dbb466d9f0d0f7fb0e22a4b3389d,73874a12b1847e1ec468224020c225f4
554,863,VOIX,ENTRANT,20211018,164254,26.0,,01ea01f8732c67d8d2f4bcf2526face7,0e235c474eacc1ebdc6ebe4eb5034fcb
555,912,VOIX,ENTRANT,20211025,105004,59.0,,8377cb16fe40aa057281508152f2b0b3,b7bbc4af8e27549bef5369c9173e8398
556,369,VOIX,ENTRANT,20210814,175430,19.0,,d9a4a482d33c99f73f94a7b216c645b1,fb7c378b0f6a13039b674bf38009d7c2
557,268,VOIX,ENTRANT,20210729,91910,30.0,,fc7ec9740a7342e84d4e88237c271208,f9522f4a8aebf6613e039da9b79c473f
558,46,VOIX,ENTRANT,20210712,73331,179.0,,ebedbc72b2967fb9f5e4b0adae0fc104,bbea8a8995f70ae6f28135bf75dfa2f3
559,349,VOIX,ENTRANT,20210814,104956,119.0,,fc3d08d03a9947e2efaa10572f16c554,37959a4d67ea081a4b06c555dfe4e45a
560,195,VOIX,SORTANT,20210728,74520,34.0,,d975468f33e78ed8c504418787e79aa2,56a025dd7676b63082e7ad85f1c671e3
561,999,VOIX,ENTRANT,20211103,183024,29.0,,01ea01f8732c67d8d2f4bcf2526face7,5989cf678d636ec12cccb1d88aff3bca
562,834,VOIX,SORTANT,20211017,194225,20.0,,2e0e2da85be9d758f42190c4f2eef47c,60d6f334ed6db5b2c11a6563c2010035
563,736,VOIX,ENTRANT,20210927,125429,3.0,,1ccafe39678a6b543bc819280e9f9df6,7ce5790fe0d1e3ce6316932df08d7bbf
564,263,VOIX,SORTANT,20210729,122257,73.0,,bed633a1c0e8b076e7502e11e085ce99,fcb0a6adc03fdacc0733f1b834df8e17
565,443,VOIX,SORTANT,20210830,125531,42.0,,7eec00bff34785b628c24a5f254e1e0d,c4ff127d487e615514c1d164d0c5e65c
566,675,VOIX,ENTRANT,20210924,134724,67.0,,3d2d38b7c8f8e2fa6fb36da971102ec2,bf43888c0d0c6b8c7391aab121da5f25
567,304,VOIX,ENTRANT,20210812,172851,30.0,,2ba34cb3fa9c4388768884b78c253181,44d1af011cf5e8b24843e8fd1788d47e
568,341,VOIX,ENTRANT,20210812,114107,55.0,,5030d4a370ba7e2f15262a400bade1d8,05cd804e99d630926cea5ff997751115
569,966,VOIX,SORTANT,20211028,134333,27.0,,58c974f2fea7b83d58c0a655d7ef55f7,ca61dad7003925b44d2b79f2e09254a7
570,149,VOIX,ENTRANT,20210727,202622,6.0,,73874a12b1847e1ec468224020c225f4,ca95b7c138c2be9835f83c8108f473dc
571,124,VOIX,SORTANT,20210727,104920,53.0,,2e0e2da85be9d758f42190c4f2eef47c,bc090192d6e6ee288065e2b9940e86ae
572,786,VOIX,ENTRANT,20211013,223027,4.0,,e2b60145a2c611005338caef665591b0,fc3d08d03a9947e2efaa10572f16c554
573,50,VOIX,ENTRANT,20210712,121627,164.0,,8c334088ea8a9758f710b25bfef3a98e,ceef3801b5412ad2880e7509bcc9fd80
574,353,VOIX,SORTANT,20210814,113348,8.0,,f207abad96f15c7a28da96f4ef704a3e,68bde855893cf23a4bea4794b717e44c
575,927,VOIX,SORTANT,20211025,120928,17.0,,ca61dad7003925b44d2b79f2e09254a7,8afc5dc433779070b7ba5ef05343ed07
576,142,VOIX,SORTANT,20210727,131159,225.0,,df33235b9a72616766e01e82b59785ce,6f2e2105acca2098360a9197aa973026
577,470,VOIX,SORTANT,20210830,131406,51.0,,bd0862a9d1cf5d3209aa3fa1f9450740,17ab2fb2d9659811a47b6e0ee44b9800
578,399,SMS,SORTANT,20210816,112927,1.0,,56b77f2d7783c8ba033291e8e262121f,277180236bc5e0b51db2384ffaf1d6cf
579,625,VOIX,ENTRANT,20210923,121017,16.0,,4bac2734027a4e00f18ca6091956198f,94b01eaa9d0e507f0830ef261e28aab2
