,ID_CM,Age_CM,Niveau_educ,Privation_eau,Privation_electricite,Privation_communication,Handicap_visuel,Hnadicap_auditif,Handicap_moteur,Alphabetisation_CM,Frequentation_scolaire_CM,Formation_professionnelle_CM,Mais,Riz,Sorgho,Fonio,Mil,Aubergine_amere,Aubergine_douce,Chou,Gombo,Piment,Carotte,Navet,Concombre,Laitue_salade,Culture_pluviale,Elevage,Culture_maraichere,Arboriculture_fruitiere,Peche_aquaculture,Annees_etudes,Frequentation_scolaire_des_enfants,Subsistance,Malade,Combustible_cuisson,Assainissement,Eau,Electricite,Sol,Biens,Logement,Acces_eau_e10,Toilettes_e08a,Toilettes_e08b,Score_privation,Score_handicap
211,4dda094ed2ceb1efa4537601236e9cd7,69,2,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,14,0,0,1,4,41,05,02,05,16,7,81,41,0,0.3333333333333333,0.3333333333333333
212,61fc3d14edd035355718284e5e67756a,61,4,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,19,0,0,0,3,31,04,09,03,24,3,13,11,0,0.3333333333333333,0.6666666666666666
213,fc537ae70a0d1a287e5f8605bd839ab3,31,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,19,2,1,0,2,11,01,02,05,34,6,71,23,1,0.6666666666666666,0.3333333333333333
214,f3802303c02cffb6bd0b21025c1ebff7,49,5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,21,1,0,1,5,41,01,99,01,8,1,41,21,0,1.0,1.0
215,2e0e2da85be9d758f42190c4f2eef47c,42,4,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,7,1,1,1,9,51,03,01,09,23,2,51,12,1,0.3333333333333333,0.3333333333333333
216,799cedfb2ddadc1b16836dce62849dec,42,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,20,2,1,1,4,41,08,06,02,5,7,81,21,0,0.3333333333333333,0.0
217,b198c897a653c09cf8f0cbbddf73c744,86,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,20,1,1,1,1,23,08,99,08,25,3,31,12,1,1.0,1.0
218,b1bb19f1dcb6999300e90b39dd4e5a9b,75,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,9,0,1,0,1,31,04,08,05,22,3,61,11,0,0.6666666666666666,0.0
219,8450264968fcaeb02c904827d14562ef,35,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,11,1,0,1,4,12,03,05,99,9,1,31,11,0,0.3333333333333333,1.0
220,a3ed15218ced0c98aa33c5391699ec68,72,2,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,3,0,1,1,4,12,01,07,11,11,5,12,23,1,0.3333333333333333,0.6666666666666666
221,476973efd2f21b8e80f10a35e144bf1e,41,3,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,2,0,0,0,9,31,11,09,05,33,4,71,41,1,1.0,0.0
222,96b96daa17f355c546850f8dfffa1290,53,4,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,13,1,0,0,9,11,07,99,03,31,8,71,99,0,0.6666666666666666,0.3333333333333333
223,d04b0ac7c01eb9ae116bd7a7d43f328e,77,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,22,1,1,1,4,31,06,99,06,13,8,31,51,1,0.3333333333333333,0.0
224,e8eac2b00e9635ce1aa854b6a0f56be8,49,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,17,1,1,1,9,21,07,04,11,20,2,42,51,0,0.3333333333333333,0.6666666666666666
225,675f23af460ffe44932bee08d22187a3,27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,7,1,1,1,5,31,10,04,04,6,5,61,31,0,0.3333333333333333,0.3333333333333333
226,d1ea9f6b1e23f5dea5be3e92bd911dde,74,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,17,1,1,1,4,41,05,01,10,5,5,11,21,0,0.6666666666666666,0.6666666666666666
227,998ca66a75d06cb389d4a53c6acaed78,88,3,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,24,1,0,1,2,99,03,06,99,29,9,31,12,0,0.3333333333333333,0.6666666666666666
228,29fd8f4abe412f095bda451f3f4545f3,30,2,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,5,1,1,0,5,51,08,04,99,30,8,31,11,0,0.6666666666666666,0.6666666666666666
229,b46519e941153afcd2a485fd0e24fc3b,24,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,20,1,1,1,5,11,11,08,99,33,3,42,11,1,0.6666666666666666,0.6666666666666666
230,e4b45c395e0a2fdb0420e95e6681487d,87,3,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,5,2,1,0,1,23,07,05,07,25,5,32,99,0,0.3333333333333333,0.3333333333333333
231,f07deb205c759a7d3a4d646dc62be7bb,19,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,3,1,1,1,1,21,11,01,09,15,9,12,23,1,0.6666666666666666,0.3333333333333333
232,6f2e2105acca2098360a9197aa973026,29,3,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,13,0,1,1,1,41,04,07,11,16,5,32,99,1,0.3333333333333333,0.3333333333333333
233,68b21fabac2781b28e44ff4052c7ccaf,48,4,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,5,2,1,0,1,23,09,03,06,4,3,14,41,0,0.6666666666666666,0.6666666666666666
234,a6f7a227364f46d5937be53dfb63f51f,39,2,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,19,0,0,1,2,41,01,05,11,17,7,42,31,0,0.3333333333333333,0.3333333333333333
235,d575f7ffbf7b8381f92f5773262640f8,70,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,17,2,0,0,1,51,11,03,03,18,2,71,23,0,0.3333333333333333,0.3333333333333333
236,6ab2a552c88d3e35d98288dcd60df447,80,3,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,24,0,0,0,9,31,09,07,08,30,6,61,21,1,0.6666666666666666,0.6666666666666666
237,4f4e8691480d74595ab4372f29074bae,79,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,13,0,0,0,3,11,03,02,07,31,3,13,31,1,0.6666666666666666,0.3333333333333333
238,fa5eb16d678033f09c010c26afaaa500,45,2,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,2,0,1,2,99,07,01,09,28,9,41,31,0,0.0,1.0
239,601a293e7685c7b1e930423d0d917fcb,69,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,10,2,1,1,9,11,04,04,03,19,4,71,41,0,0.3333333333333333,0.3333333333333333
240,52350d62052817626d6c6135bbe23823,25,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,23,1,1,0,5,23,03,04,01,28,1,11,99,1,0.0,0.6666666666666666
241,c3a30476fee57eadd27ca487c29735a5,39,2,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,6,2,0,1,2,41,07,03,10,26,6,41,41,1,0.6666666666666666,0.6666666666666666
242,94b01eaa9d0e507f0830ef261e28aab2,66,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,16,2,1,0,2,41,08,05,02,12,7,11,21,0,0.6666666666666666,0.3333333333333333
243,7959de0637524931fa7b5023c92ddb53,18,5,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,17,0,0,0,5,11,07,09,09,28,9,51,21,0,0.6666666666666666,0.6666666666666666
244,eb6fe79c738ff1893a358bf5b8a0d514,67,5,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,12,1,0,1,2,41,99,08,11,4,3,13,21,1,0.0,0.6666666666666666
245,2c62a5d560cc94979e54412eaf69e7fb,51,2,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,23,1,1,1,3,22,04,08,09,1,1,14,11,1,0.3333333333333333,0.6666666666666666
246,a5429c48e90d0870e69118172f52f509,76,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,16,0,1,0,2,99,99,04,02,12,9,71,31,0,0.0,0.0
247,21e346391e18bc6d1ff5a95d8f2f034b,54,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,4,1,0,0,2,21,11,07,03,4,1,51,23,1,0.0,0.3333333333333333
248,0d33b0716f88a98388c1920e5a267518,72,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,2,1,0,1,2,99,02,06,03,33,9,13,23,0,0.3333333333333333,0.6666666666666666
249,37d3e1d192e51ed1f9ad88ab3ed7a03b,89,2,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,8,1,1,0,4,31,02,02,05,34,3,11,12,0,0.6666666666666666,0.6666666666666666
250,323cc14c08d1b67b3540c64948c2cd5c,80,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,14,0,1,0,4,11,05,09,07,28,1,71,51,0,0.6666666666666666,0.3333333333333333
251,fb44c9048ef477158af167bafc33cf50,37,5,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,21,2,0,1,3,23,04,09,07,11,8,11,12,1,1.0,0.0
252,5cf2648a09e608f83ad671cbe1aade8f,42,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,7,2,1,1,1,12,02,05,02,31,9,11,11,0,0.3333333333333333,0.6666666666666666
253,0f604480d49c8ca77c3aad01e761c7d2,55,5,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,21,2,0,1,3,41,99,99,05,31,1,71,31,0,0.6666666666666666,1.0
254,5f2391028decb2036d27b96318e0d711,45,3,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,3,21,01,02,03,26,9,71,41,0,0.3333333333333333,0.6666666666666666
255,c510f2ab4fadff2bd314daec77dd77ad,25,3,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,12,0,0,0,5,51,08,99,09,3,9,13,51,0,0.6666666666666666,0.6666666666666666
256,0cc49bdedd884fa809761b2798178d8c,87,4,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,13,0,0,0,1,31,06,09,01,26,3,61,22,1,0.6666666666666666,0.6666666666666666
257,e07d2909d34cc3d0981738d91f8c27b3,25,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,20,2,1,1,4,11,04,07,10,34,3,42,21,0,0.6666666666666666,0.6666666666666666
258,5b1619bc2351aede5f667e41c02e5c6a,58,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,11,1,0,1,9,21,10,07,08,32,1,51,22,1,0.3333333333333333,0.3333333333333333
259,d975468f33e78ed8c504418787e79aa2,25,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,21,0,1,1,2,11,09,02,01,33,3,11,41,1,0.3333333333333333,0.3333333333333333
260,2fb7cacdf34f5ef75d816d2318eb154b,24,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,21,0,0,1,9,21,08,04,03,24,6,41,11,0,0.3333333333333333,0.0
261,5421ff989b692c8a7a97b66b6ef8af3d,79,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,14,2,1,0,2,21,02,03,01,28,3,71,51,0,0.6666666666666666,0.3333333333333333
262,d597703d0e8cf05fa6afc1f1a0efcd5a,82,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,6,1,1,0,3,31,05,99,10,18,2,42,11,1,0.6666666666666666,0.6666666666666666
263,500b7fb7e491817734a4e40b46b53a07,85,4,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,11,1,1,1,3,21,02,05,08,11,1,81,41,0,0.0,1.0
264,26bd1aac24dd6edeaea298ea4c85bc99,38,5,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,21,0,1,1,5,12,05,01,10,0,5,51,23,0,0.3333333333333333,0.0
265,68ac1759891784430027b3621dba109b,25,4,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,2,1,1,1,9,21,03,07,99,21,3,13,99,0,0.6666666666666666,0.3333333333333333
266,dac72f431d3749e10ea5346009a5bdca,83,4,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,22,2,0,0,5,22,07,04,01,1,4,71,51,0,0.6666666666666666,0.0
267,a33b3e7b60dd76986f8981dba60e0ce8,28,3,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,19,0,1,0,4,99,99,06,10,20,6,31,21,1,0.6666666666666666,0.3333333333333333
268,280d3340307a46836a6bef7b779973fc,41,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,13,2,0,0,5,11,05,08,07,30,5,41,22,1,0.3333333333333333,0.3333333333333333
269,c738d5dd2a5b9de7e0dba6d39352a98c,26,2,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,20,1,0,0,3,21,03,03,11,34,8,32,31,0,0.0,1.0
270,62c8556a98a067bcbd1615caf3760646,26,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,10,0,0,0,4,23,10,05,04,18,2,71,99,1,1.0,1.0
271,46fcec3edffb429a16a10c01e1a8dd9c,48,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,3,0,0,1,1,23,04,08,06,25,4,32,22,1,0.6666666666666666,0.3333333333333333
272,14de72bc603b8c2bc7733a1903f071ba,69,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,5,1,0,1,3,41,01,07,02,11,1,14,99,1,0.3333333333333333,0.3333333333333333
273,56b77f2d7783c8ba033291e8e262121f,33,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,7,1,1,1,1,21,07,04,11,9,3,11,31,1,1.0,0.6666666666666666
274,cf804a6b265ce602b6c06c790595bfd1,49,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,11,1,1,0,9,51,11,99,06,4,8,61,12,0,0.0,0.3333333333333333
275,44d1af011cf5e8b24843e8fd1788d47e,23,3,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,6,0,0,1,2,41,05,09,10,25,3,13,51,0,1.0,0.3333333333333333
276,efd37a1d8b6f5217ef9121cac1c84e87,28,5,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,18,2,0,1,4,22,99,06,02,13,1,13,31,1,0.6666666666666666,0.3333333333333333
277,f94faaa00bec646d4fb0cb87c8745bb3,71,4,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,17,0,0,1,1,31,07,08,02,16,3,13,21,0,0.6666666666666666,0.3333333333333333
278,78627477777257fa3a6992790bf219ca,84,3,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,18,1,0,0,4,12,02,03,08,26,6,13,11,0,0.6666666666666666,0.3333333333333333
279,60c5fb03e156fbe57b38dffb44ab7837,58,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,20,1,1,0,9,23,05,07,06,21,2,12,23,0,0.6666666666666666,0.3333333333333333
280,5f34f4f632f65c6aa15c4ca01bc5bd02,51,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,19,2,1,1,9,99,04,09,11,5,1,13,51,1,0.3333333333333333,0.6666666666666666
281,d1cafed82dd558ebe6e10814e9611bbd,44,3,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,22,1,1,0,3,51,09,06,04,34,1,51,51,1,0.3333333333333333,0.3333333333333333
282,bbe7b62bcfabb6922dfc80dce4fd2d3a,58,4,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,3,23,99,01,04,25,3,51,11,0,1.0,0.3333333333333333
283,a123d1c277489a2014ac0983ebf1a544,48,4,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,22,2,0,0,9,51,04,01,02,20,3,12,11,0,1.0,0.3333333333333333
284,74a409f5808676b9df69cd2157ac0f2b,51,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,18,1,0,0,3,12,99,08,08,7,8,41,23,1,0.3333333333333333,0.6666666666666666
285,e5b815699cbb2ca0c7c26cc12fa0c7f0,68,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,17,2,1,1,2,31,09,03,01,22,9,61,99,0,0.3333333333333333,0.0
286,d2c2577cbee40297a1d2c02f079d2f0b,34,4,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,17,2,1,1,4,12,99,09,03,14,3,11,22,1,0.3333333333333333,0.6666666666666666
287,b4d72c1d36f60f6584a237d2067cbe7f,56,4,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,13,0,0,1,5,21,02,05,11,5,6,14,11,0,0.3333333333333333,0.6666666666666666
288,99d0aba96f1d1e7ac60781a78c4eceda,76,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,2,0,0,2,31,07,04,06,8,8,32,51,1,0.6666666666666666,1.0
289,fd4b405fc70b19ee8cd2941ca87f7fc5,58,5,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,17,0,1,1,2,23,08,09,04,4,9,51,41,0,0.6666666666666666,1.0
290,17ba4a86b1f7487d32c173a9309d68da,27,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,3,1,1,1,9,31,05,06,04,18,9,14,21,1,0.0,0.3333333333333333
291,b78f76fcfe784c3cc77a55fefe9a3a9d,19,2,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,3,0,0,1,5,99,99,09,08,4,4,13,51,1,0.6666666666666666,0.0
292,b82da4a8a68960bbd26791a7779d6f0a,76,3,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,5,22,99,01,10,14,6,81,22,1,0.3333333333333333,0.3333333333333333
293,7eec00bff34785b628c24a5f254e1e0d,30,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,15,2,1,0,4,99,03,01,08,33,5,13,21,1,0.3333333333333333,0.6666666666666666
294,30888c3eec2d6d4089370c8e7786b316,27,4,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,4,1,1,0,1,31,99,99,01,8,4,14,31,0,0.6666666666666666,0.3333333333333333
295,602a9d01b81b6bc3a27646a12384ebc0,86,2,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,10,2,0,0,2,22,09,99,09,32,3,13,31,1,0.6666666666666666,0.3333333333333333
296,8a14b7c733c170deb9f5e11570a4c0c4,45,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,20,1,0,1,1,22,99,99,07,30,7,42,22,1,0.6666666666666666,0.3333333333333333
297,0ce2a125609bbcc68a5f0ca9d1343151,82,4,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,24,1,0,0,3,31,10,09,01,3,1,13,99,0,0.3333333333333333,0.6666666666666666
298,017f7e9b0c496c532cfc0aac2e180b14,51,3,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,6,1,1,0,9,99,06,07,05,34,4,14,21,0,0.3333333333333333,1.0
299,07c6b2a9e62f53b25433a00900520c2e,34,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,7,1,1,0,4,23,05,07,11,27,3,31,51,0,0.6666666666666666,0.6666666666666666
300,692275af1ee486c8a12b0df4f2a54024,62,5,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,23,1,1,0,1,12,01,99,04,32,3,31,23,1,0.6666666666666666,0.6666666666666666
301,923bccd8017b829f5926aff08e780441,26,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,13,1,1,1,9,41,06,03,08,27,5,13,22,1,0.0,0.3333333333333333
302,59e16aecaf240e660d4db02e25c9f38b,49,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,4,31,09,05,08,20,1,31,99,0,0.6666666666666666,0.3333333333333333
303,ef1997034ea85fdd3a803e7bf8d9f0fe,65,4,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,8,0,0,1,5,22,05,06,06,6,9,12,22,1,0.0,0.3333333333333333
304,fcb0a6adc03fdacc0733f1b834df8e17,54,2,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,14,1,0,1,9,31,11,01,09,16,1,41,21,1,0.3333333333333333,1.0
305,70998210ad08a4dedd415b01d8214e5d,38,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,17,2,0,0,1,31,08,06,08,27,8,11,41,0,0.6666666666666666,0.3333333333333333
306,710c9fc9175a8eb9a5dc24744676d728,74,4,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,3,21,05,02,03,26,8,51,21,1,0.6666666666666666,0.6666666666666666
307,78b0ef251d4e466599d8047e903d23b3,87,4,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,17,1,0,1,4,21,04,05,06,3,1,14,21,1,0.6666666666666666,0.6666666666666666
308,64079f66170ca25bebfeddd9650f16c3,56,4,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,21,0,0,1,9,99,09,99,04,6,1,51,31,0,0.3333333333333333,0.6666666666666666
309,e965883b900c3a756c6aba6b15328657,85,4,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,11,1,0,0,4,51,10,01,08,31,4,51,11,0,1.0,0.3333333333333333
310,214ca40e0304714a24a25124e0846822,19,4,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,18,0,1,1,1,31,05,05,02,0,8,71,41,0,0.3333333333333333,1.0
311,ec4b5ab8b6cde3a4c387ae51a02e1381,88,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,22,1,1,0,1,12,08,09,08,22,9,71,22,1,0.0,0.3333333333333333
312,56a025dd7676b63082e7ad85f1c671e3,56,3,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,17,0,0,0,2,21,06,08,03,15,2,12,23,0,0.6666666666666666,1.0
313,b7a0dd0fe49f90f75bb047ec6d43253c,31,3,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,10,0,1,0,5,11,03,04,01,26,8,31,99,1,0.6666666666666666,0.6666666666666666
314,65fa3d5782fdf39512e4009d42d60ec5,35,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,9,2,1,1,4,11,09,06,11,29,2,51,22,1,1.0,0.6666666666666666
315,a54f4eabf8e83d498b5c6f458f3b8172,51,5,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,9,2,1,1,9,12,10,99,02,2,6,61,51,0,0.0,0.6666666666666666
316,e13fe01fb565d8abfb1c3baeb89a2d98,32,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,7,0,0,1,9,99,08,08,06,6,1,71,22,1,0.3333333333333333,0.0
